6721 3639435.130958929 2.5025789999764203E42 
6841 3631338.1150671053 2.4125382586106006E42 
6961 3626601.452293134 2.4779286918496912E42 
7081 3626083.1859850143 2.7196809249389224E42 
7201 3633250.7444471167 2.651153512393792E42 
7321 3649285.2224149895 2.4369790938832484E42 
7441 3672941.3742326736 2.3775078909111264E42 
7561 3705138.8722887076 2.400204876716545E42 
7681 3741256.2894835756 2.4019493815524113E42 
7801 3779698.3991005565 2.4057360658800636E42 
7921 3822351.342963376 1.9966665500528124E42 
8041 3869570.902217641 1.5929435939336825E42 
8161 3911054.029876156 1.4334522613938198E42 
8281 3962217.5493577337 1.4153455779969198E42 
8401 4007736.8666344355 1.3426163149012717E42 
8521 4056319.037352073 1.1958880402564286E42 
8641 4103498.6240842724 1.2231751204033642E42 
8761 4145282.660864587 1.3810740329587894E42 
8881 4182477.285358734 1.5712288134753977E42 
9001 4212738.209717531 1.91035885361155E42 
9121 4237740.903993597 2.0680064640001598E42 
9241 4251189.152636728 2.1372588218267823E42 
9361 4260743.612537675 2.3129523921446162E42 
9481 4265551.112104168 2.2684050894791235E42 
9601 4270149.99874682 2.2121554909216198E42 
9721 4276224.642633686 2.1283748035590954E42 
9841 4284064.28282889 2.1220931989753915E42 
9961 4292369.075746804 2.21279599759176E42 
10081 4303735.003797121 2.4163321131234373E42 
10201 4317077.55086051 2.6272088636967984E42 
10321 4326012.133044491 2.6827840661872325E42 
10441 4335103.012397232 2.9919298422559974E42 
10561 4342062.933964228 2.6413030525014598E42 
10681 4348577.315341711 2.4744172021933048E42 
10801 4359541.965216093 2.399266912324715E42 
10921 4373528.584924345 2.1589627727526287E42 
11041 4389641.1805927185 1.88664029801816E42 
11161 4409876.798490424 1.7212340670044514E42 
11281 4432160.927066751 1.6225344482244883E42 
11401 4450189.456248875 1.643441259089754E42 
11521 4468039.905054347 1.730193322447981E42 
11641 4487113.50676672 1.9413319471443777E42 
11761 4503229.941428318 1.973111114074139E42 
11881 4519647.787420225 1.9135768666339175E42 
12001 4537506.998360191 1.8445307870376976E42 
12121 4554594.637423182 1.862273223659374E42 
12241 4577468.073024817 1.952968855535115E42 
12361 4598093.70879034 2.0790755545843557E42 
12481 4615933.18570631 2.179084777378103E42 
12601 4635034.92304204 2.174711778768146E42 
12721 4651309.796206427 2.3215328788005014E42 
12841 4666276.7258078195 2.3591400100072796E42 
12961 4681740.448856649 2.4499601569234144E42 
13081 4694806.413341817 2.6688596904109826E42 
13201 4704315.989919367 2.5599095830728885E42 
13321 4714194.0431146715 2.2897243159280666E42 
13441 4726798.14293148 2.3814513436452907E42 
13561 4739354.710195746 2.257657765510529E42 
13681 4749565.284701071 2.014429615832289E42 
13801 4755439.968878836 1.92792261542535E42 
13921 4758445.399164791 1.965483454770306E42 
14041 4758990.633134813 2.1571367372664148E42 
14161 4756141.12565075 2.5142873982223116E42 
14281 4750670.479738688 2.749882396324715E42 
14401 4744420.025564394 2.6100884845358523E42 
14521 4741864.671045447 2.4323373453521073E42 
14641 4748187.25877366 1.9089064943076203E42 
14761 4764082.757876578 1.5562027820841182E42 
14881 4785945.743350215 1.3848532652018215E42 
15001 4817337.770303535 1.3083740245891227E42 
15121 4858227.02521657 1.267320094360758E42 
15241 4898717.4537292095 1.1405105017450412E42 
15361 4947419.774605398 1.0988954645203996E42 
15481 5006072.484503932 1.1710213158390182E42 
15601 5059466.275059529 1.3291426982408116E42 
15721 5116626.557717285 1.51981929861929E42 
15841 5166759.353437939 1.769552144312538E42 
15961 5200656.435748577 2.167376194730426E42 
16081 5228054.533471136 2.7119025193705662E42 
16201 5245791.055204801 3.2405905709126297E42 
16321 5252961.576500926 3.356602976464362E42 
16441 5251906.611230421 3.079493812647149E42 
16561 5244047.507578668 2.7687391365812133E42 
16681 5233913.382206917 2.4848690429668407E42 
16801 5221187.6022130065 2.2056148753000447E42 
16921 5208609.405907612 2.060989417118333E42 
17041 5200255.122215109 1.9688117597680745E42 
17161 5195633.801589279 1.8979840123688234E42 
17281 5195557.463782601 1.875996156673113E42 
17401 5198685.390640841 1.9749141339719206E42 
17521 5203619.1729036905 2.0387366313353308E42 
17641 5209192.450154781 2.267077474096438E42 
17761 5214107.378702173 2.414078233947258E42 
17881 5221022.820459271 2.4173797024337892E42 
18001 5228975.190683851 2.3655761401030972E42 
18121 5236271.096503701 2.3439660704015925E42 
18241 5244511.499409581 2.1797049280982744E42 
18361 5252575.918991599 2.1235390885101266E42 
18481 5259238.418167519 2.2295746369715074E42 
18601 5266707.428363867 2.0978158319684E42 
18721 5274849.4628126 2.02924130982087E42 
18841 5281278.575302658 2.056935547630157E42 
18961 5290056.473979907 2.177464281618945E42 
19081 5301119.070319009 2.246889034575702E42 
19201 5316267.775617628 2.2458471100740266E42 
19321 5338779.20578269 2.2023383498091105E42 
19441 5372429.5008297395 2.0619915734767234E42 
19561 5421180.038098831 2.0185338450312588E42 
19681 5479318.606369171 2.012183311615477E42 
19801 5553845.712410126 1.9458462704303832E42 
19921 5621108.284103837 1.7718060560929445E42 
20041 5677089.509957657 1.7383790987319097E42 
20161 5738230.272912684 1.7767210992844523E42 
20281 5790677.738287105 1.7763149858631606E42 
20401 5831236.658766866 1.7233016445394382E42 
20521 5873455.262109575 1.8350593532349997E42 
20641 5900267.703078804 2.008073704657186E42 
20761 5919750.905684338 2.2259868467856642E42 
20881 5933986.56969306 2.4993070815395523E42 
21001 5938305.902931042 2.442115245526504E42 
21121 5935592.390589709 2.37130037413013E42 
21241 5926834.460652313 2.1792211807165315E42 
21361 5914687.053521127 2.0234430391343375E42 
21481 5900702.783361997 1.840207213734071E42 
21601 5883939.61227025 1.5869631668376964E42 
21721 5867706.971927814 1.456537505096209E42 
21841 5852182.138583613 1.5106041486374162E42 
21961 5838953.784517622 1.6080282061117707E42 
22081 5831009.432415829 1.8858000822237767E42 
22201 5827948.944010258 2.015325845217167E42 
22321 5827832.92868403 2.066158842070754E42 
22441 5828648.606293688 2.14153784908671E42 
22561 5829441.039923573 2.4200143110504006E42 
22681 5828694.1902951095 2.780784996010368E42 
22801 5824730.150016422 2.9041511244708596E42 
22921 5818374.113055344 2.7439568662634965E42 
23041 5812070.260017834 2.6834170561811302E42 
23161 5806532.329233579 2.6519818830693207E42 
23281 5804347.22493165 2.6099945272509204E42 
23401 5807802.014491338 2.3451522215690834E42 
23521 5815360.466386433 2.1807296957619586E42 
23641 5829577.412017851 1.9422462254319093E42 
23761 5850136.230315905 1.8221109363066564E42 
23881 5870447.389041939 1.8088917926023656E42 
24001 5899278.651662134 1.8709785371272178E42 
24121 5933350.027341702 1.9869628545859968E42 
24241 5960671.655273132 2.015977157985281E42 
24361 5991428.516432218 2.046880851712657E42 
24481 6025069.921541252 2.063293991717512E42 
24601 6052085.746620264 2.1013191533350383E42 
24721 6075352.38419838 2.206451018031157E42 
24841 6102840.07336792 2.4870039173650727E42 
24961 6126596.204383755 2.788063185428006E42 
25081 6146292.264996176 2.956825003153821E42 
25201 6163703.490796595 2.7891528549488296E42 
25321 6179747.145137296 2.4713924391228886E42 
25441 6193922.181731033 2.1070585123361327E42 
25561 6203459.9660341265 1.9038184025673727E42 
25681 6212251.035332308 1.6815025463310843E42 
25801 6217855.195539542 1.5687266809007605E42 
25921 6220090.85228528 1.5937867791350218E42 
26041 6219462.772604733 1.7831022926258772E42 
26161 6216034.215323448 1.9206855383690152E42 
26281 6211335.097410393 1.9822583852132607E42 
26401 6204613.214467497 2.1309491196617922E42 
26521 6196897.116982546 2.1889559885879098E42 
26641 6190255.171793852 2.2181332545007022E42 
26761 6184538.715423374 2.14435551208712E42 
26881 6180589.890509234 2.1043864003692164E42 
27001 6179615.167581396 2.077529276786818E42 
27121 6183121.199891577 2.0871640874938716E42 
27241 6189984.141861191 2.1567265551689325E42 
27361 6199219.521828327 2.2066029062699147E42 
27481 6210451.042194061 2.2088090164836482E42 
27601 6223449.822633476 2.210745859533783E42 
27721 6240571.898001862 2.108461371700087E42 
27841 6257729.242417068 2.0616331028406572E42 
27961 6280866.057829504 1.9475870311480375E42 
28081 6314932.465284577 1.5921486421025268E42 
28201 6348968.53518425 1.499045685064668E42 
28321 6383137.690786886 1.5498982314127476E42 
28441 6413545.555917778 1.618645354371239E42 
28561 6443712.418179341 1.665299833384695E42 
28681 6475014.896434498 1.7042447276078023E42 
28801 6500121.976725569 1.7458325694311748E42 
28921 6520600.851560001 1.7937115580235813E42 
29041 6540449.584868879 1.8165584698155107E42 
29161 6556266.34728075 1.9191143724585248E42 
29281 6568460.70811883 2.064056337898257E42 
29401 6577319.399375095 2.170864123500129E42 
29521 6582792.6875448795 2.2987296618398538E42 
29641 6583110.819926091 2.413557081840933E42 
29761 6579198.618182326 2.5572484160895145E42 
29881 6571754.939421492 2.787468355906379E42 
30001 6560481.171980228 2.9992090221440595E42 
30121 6548418.200273581 3.2253945969064245E42 
30241 6530164.591729164 3.163738905430473E42 
30361 6512041.767056103 2.906291690786239E42 
30481 6501554.563445006 2.5642319027844923E42 
30601 6495792.952260256 2.228451321207836E42 
30721 6495537.911095991 2.0249032127015057E42 
30841 6500106.110583949 1.8986994361801223E42 
30961 6510274.635539513 1.8426614374228887E42 
31081 6527065.57302928 1.8736906032332816E42 
31201 6550412.217793388 2.0554404639909872E42 
31321 6572689.545050893 2.1068003685223765E42 
31441 6594898.751613235 2.181507557066542E42 
31561 6625983.7183331875 2.2685756003182735E42 
31681 6652204.64701252 2.2259382518981617E42 
31801 6680837.363054696 2.061770116321032E42 
31921 6708185.225668793 1.961441992463334E42 
32041 6735724.790338946 1.9405293162719024E42 
32161 6758718.540553694 1.8860810298911067E42 
32281 6786582.184967156 1.8682106035468092E42 
32401 6812287.725864449 2.0015083809855864E42 
32521 6834761.498273868 2.199027900268928E42 
32641 6859636.319340963 2.4195709362723426E42 
32761 6882931.871543493 2.5625848948863913E42 
32881 6901768.183348279 2.5200572407355938E42 
33001 6916910.120967779 2.4210389247561928E42 
33121 6930565.512843514 2.2521540526490584E42 
33241 6939814.012967004 2.1797653659578163E42 
33361 6946226.951451873 2.224245723638225E42 
33481 6953442.276159935 2.2609061893217414E42 
33601 6960795.8314095875 2.1791883074110193E42 
33721 6967357.719252491 2.1349511350666312E42 
33841 6974608.347177782 2.0398084791648918E42 
33961 6984091.285576191 1.861023402015976E42 
34081 6994418.920637713 1.641975112603534E42 
34201 7006414.518199329 1.5125789117970045E42 
34321 7021477.895758581 1.340923177857348E42 
34441 7041972.577806435 1.2662574319253803E42 
34561 7062376.391200504 1.3041413832139399E42 
34681 7090522.375956764 1.3707689840629261E42 
34801 7121029.80183692 1.338448302564165E42 
34921 7149795.9534884645 1.398754556430415E42 
35041 7181323.430753405 1.5712844234930763E42 
35161 7211485.942298231 1.7362135593479797E42 
35281 7240940.2320438 1.889941117345133E42 
35401 7266979.929257078 2.0535562927787588E42 
35521 7292744.739367809 2.467376211890664E42 
35641 7312321.454912262 2.2312475594522714E42 
35761 7327184.800153989 2.063263223714737E42 
35881 7341963.4846336655 1.9724939963603417E42 
36001 7350927.539989051 2.0745576541961055E42 
36121 7354822.606982632 2.219778317764487E42 
36241 7355020.626043511 2.2711341388619982E42 
36361 7351644.794286194 2.3535477075657012E42 
36481 7344833.804324456 2.399246417047162E42 
36601 7335777.664067173 2.3795553803568543E42 
36721 7323580.838268871 2.4036065117736185E42 
36841 7308093.806353779 2.3805771980347752E42 
36961 7291340.7327169515 2.4619015201540448E42 
37081 7270218.744556742 2.529408558270086E42 
37201 7249304.904040165 2.6039892697999278E42 
37321 7233484.220476809 2.6176594670783058E42 
37441 7217321.08498722 2.559426326200975E42 
37561 7204830.475467939 2.3833780954324566E42 
37681 7196188.603458071 2.3377421998077733E42 
37801 7188099.097755585 2.3068768372603962E42 
37921 7181907.158333711 2.2735449498552098E42 
38041 7178333.356570835 2.2490573165130856E42 
38161 7175686.987473049 2.2780278716347727E42 
38281 7174007.154804268 2.4010825773969642E42 
38401 7174031.720689259 2.4063348583831597E42 
38521 7177288.923321438 2.4831425095815746E42 
38641 7186121.184174337 2.4294486404032713E42 
38761 7198673.792979231 2.3995170302363765E42 
38881 7220354.699295645 2.4039708194480606E42 
39001 7244716.413937468 2.4434402304862542E42 
39121 7272730.242786646 2.5955207781042442E42 
39241 7305556.964518452 2.352651915837812E42 
39361 7339517.497958631 2.0744627222225116E42 
39481 7378848.341765096 1.9298193766668078E42 
39601 7423995.424639645 1.838408621268443E42 
39721 7475574.737094402 1.773826936722333E42 
39841 7526179.026057138 1.626438919907487E42 
39961 7584324.150999661 1.4752567563861805E42 
40081 7629661.9903034875 1.413892537373953E42 
40201 7669030.503773079 1.4646640130451836E42 
40321 7715649.930977554 1.5803262306609315E42 
40441 7764262.333564663 1.5834502135042523E42 
40561 7802723.826977138 1.6054693420709064E42 
40681 7841438.273648091 1.6965681417573642E42 
40801 7880366.415995769 1.822746767569294E42 
40921 7911574.277872029 1.955571145999196E42 
41041 7936037.601793823 2.0627700925894497E42 
41161 7957631.794484835 1.9107762827691096E42 
41281 7978439.036113701 1.8202280110083134E42 
41401 7996056.302418137 1.747758548076211E42 
41521 8016641.669310074 1.683838144725093E42 
41641 8036711.942022857 1.673188556014904E42 
41761 8054864.545618219 1.6439866633232085E42 
41881 8074869.423585586 1.557807537181165E42 
42001 8092331.275009527 1.5310220014366796E42 
42121 8106142.45346469 1.5888489414549468E42 
42241 8118279.534729443 1.668494647270922E42 
42361 8126683.190843944 1.8654681976769402E42 
42481 8130141.444732819 2.1620771616068812E42 
42601 8129238.499438439 2.5919125516179572E42 
42721 8123328.175178509 3.0353838212437575E42 
42841 8113116.666150532 3.22802132847198E42 
42961 8099132.408121872 3.028118793544266E42 
43081 8083504.410874682 2.778024508055959E42 
43201 8069685.226807766 2.633462990746754E42 
43321 8055345.555155811 2.4607198954725803E42 
43441 8038890.030566807 2.3306367323326443E42 
43561 8021349.9938457105 2.2548182752845693E42 
43681 8004826.979368887 2.275165087418968E42 
43801 7982483.480518818 2.410429581908651E42 
43921 7958715.203632031 2.6685243974855928E42 
44041 7936488.577502069 2.7730093293339448E42 
44161 7908474.49609911 2.85310147802781E42 
44281 7880878.7762081055 2.8245473056694196E42 
44401 7859371.789602456 2.790562174179031E42 
44521 7839665.419756889 2.8086548921259076E42 
44641 7823610.222400055 2.739974993463132E42 
44761 7812511.27339119 2.6734213507546167E42 
44881 7806140.957160167 2.4374788732060036E42 
45001 7803672.495144825 2.1425447803822167E42 
45121 7806150.34656374 1.9057706866566118E42 
45241 7813215.869887114 1.647111189545626E42 
45361 7828632.539939899 1.4032938275760384E42 
45481 7848959.439879665 1.2622391060232378E42 
45601 7874018.000452957 1.1678891308346223E42 
45721 7910193.637352962 1.1470124130344434E42 
45841 7945177.707531929 1.1489360025356664E42 
45961 7978057.5486015035 1.164301051324009E42 
46081 8017061.263102541 1.2899470288103909E42 
46201 8052801.864553242 1.4884816433501893E42 
46321 8086536.986598244 1.717137224471864E42 
46441 8119048.612386837 1.963896379670378E42 
46561 8154995.282754879 2.1907212330191932E42 
46681 8186999.076351223 2.4879720456020892E42 
46801 8211972.8290629005 2.6633050271857242E42 
46921 8238456.603931522 2.60373628707895E42 
47041 8261210.138907853 2.4430187259117088E42 
47161 8280565.178314743 2.3442546127301002E42 
47281 8302734.9785678005 2.3998714171437546E42 
47401 8323487.07139472 2.350237657872541E42 
47521 8341103.429651794 2.208468932689101E42 
47641 8357844.660646229 2.1228705532769104E42 
47761 8375821.413394766 2.049508487686678E42 
47881 8392673.419549523 2.0471882485699977E42 
48001 8408930.359645195 2.1065810338592716E42 
48121 8428652.01997736 2.160063974289645E42 
48241 8446415.928109417 2.020560464121339E42 
48361 8462080.069655895 1.942348475754366E42 
48481 8479204.749518719 1.984787111368377E42 
48601 8496684.348504419 1.9546027111988727E42 
48721 8516684.447304707 1.7723916397161645E42 
48841 8534446.93831647 1.7073249176399112E42 
48961 8553690.538944207 1.7000880753173334E42 
49081 8575276.392149229 1.8182186772448345E42 
49201 8593947.220341168 1.9982915771236652E42 
49321 8613104.829102479 2.083515304774733E42 
49441 8630687.853951702 2.2320878691794248E42 
49561 8646440.805893546 2.3350623653201332E42 
49681 8665691.386217631 2.3799326083682375E42 
49801 8684355.07539381 2.3953307781622235E42 
49921 8701422.472667981 2.0869603381033773E42 
50041 8720354.03042038 1.8244178461711346E42 
50161 8738599.512148295 1.7373544163097547E42 
50281 8751884.838212319 1.728469052404548E42 
50401 8761751.428469945 1.78069741495897E42 
50521 8770038.961751241 2.0066433387335835E42 
50641 8773897.744700694 2.0671987162162045E42 
50761 8774498.208569279 1.9927788769531253E42 
50881 8771699.77118044 2.0409113781351376E42 
51001 8764628.577420445 2.261876922572501E42 
51121 8755036.096019192 2.4214617162336037E42 
51241 8742215.62854937 2.582928471377889E42 
51361 8725185.906554127 2.696993427032068E42 
51481 8705196.41409543 2.796852995070676E42 
51601 8685074.775056515 2.7954331234790333E42 
51721 8659855.812897254 2.7100485715088215E42 
51841 8631958.913653154 2.5662234397271743E42 
51961 8605338.35242302 2.3687607809528868E42 
52081 8577682.142879372 2.2118763103783354E42 
52201 8552644.308607453 2.1357791356210887E42 
52321 8529739.592343092 1.9937204659224226E42 
52441 8515435.088590212 1.9611005634291766E42 
52561 8504307.651533423 1.987731773306036E42 
52681 8498874.586013641 2.0832126764702643E42 
52801 8498031.177783309 2.1992533290914166E42 
52921 8502044.02924263 2.2208371164989325E42 
53041 8510517.710994415 2.0402148245069182E42 
53161 8521579.592235183 1.97938488937221E42 
53281 8535141.93610507 2.0259076359890276E42 
53401 8551851.688256808 2.154771671028444E42 
53521 8567539.483321477 2.3518209969784938E42 
53641 8582078.839752646 2.4669389681080057E42 
53761 8596319.502853097 2.4725316477964437E42 
53881 8609608.184277782 2.4491310757282327E42 
54001 8620409.17533247 2.381481095671734E42 
54121 8632774.12234909 2.291318010991928E42 
54241 8645989.722746162 2.3002542793993247E42 
54361 8657027.18339593 2.2714395864047603E42 
54481 8669947.758446027 2.2649602588358177E42 
54601 8685614.197739305 2.2926713280864535E42 
54721 8703330.819429722 2.2689308810415085E42 
54841 8722485.172631139 2.3068941900065315E42 
54961 8746311.002408847 2.205927956568475E42 
55081 8774138.588330764 2.0725228092132162E42 
55201 8802143.736704936 1.8222648842311492E42 
55321 8836576.385769242 1.584142808778551E42 
55441 8868099.97397028 1.412195094215767E42 
55561 8901559.997737817 1.2843494976587469E42 
55681 8933480.823840123 1.1761489961266543E42 
55801 8965337.715550536 1.0462548144045057E42 
55921 8999366.711515961 9.839296282537912E41 
56041 9028820.780650197 9.88311167169402E41 
56161 9060709.865135288 1.042497745566181E42 
56281 9094518.275592098 1.1860009300645486E42 
56401 9120024.566478139 1.3853987568632217E42 
56521 9141949.162595024 1.6437233842315248E42 
56641 9163052.665139522 2.026214049849716E42 
56761 9179049.924901284 2.3697789969757636E42 
56881 9191021.684084577 2.214734747639757E42 
57001 9201304.721647339 2.1562579450807905E42 
57121 9207760.955800237 2.1685789583943945E42 
57241 9212582.209549064 2.270688519672912E42 
57361 9215572.759651432 2.377802864034892E42 
57481 9217873.558009634 2.4515167621191288E42 
57601 9218633.713273983 2.3967538936399853E42 
57721 9218225.867179137 2.3606173809989544E42 
57841 9217284.766521417 2.340732940380904E42 
57961 9216461.508590832 2.4261740966035903E42 
58081 9216680.315106554 2.544783250814852E42 
58201 9217855.518312512 2.7416190265538192E42 
58321 9219846.558667947 2.935941355180933E42 
58441 9222670.360593215 2.8842761579631603E42 
58561 9225197.761129923 2.7749709862648167E42 
58681 9228364.034503289 2.6240988279916277E42 
58801 9231378.37092616 2.4670538261560027E42 
58921 9234597.005169544 2.346195053924383E42 
59041 9238414.766121006 2.2505555385002743E42 
59161 9243190.986122914 2.193730575563239E42 
59281 9249257.714526767 2.1439192209468152E42 
59401 9255550.104444303 2.1370223393707222E42 
59521 9264312.822009983 2.1849687178675256E42 
59641 9277648.040041447 2.1510768836702078E42 
59761 9290293.29881978 2.1457768345324622E42 
59881 9306931.140137548 2.2106625103266377E42 
60001 9325966.212415209 2.2753747219943304E42 
60121 9343680.944867954 2.3516217921615412E42 
60241 9360867.028970642 2.466989517258249E42 
60361 9380996.954767551 2.3569593727677944E42 
60481 9402884.364328422 2.1436600258818876E42 
60601 9420939.215706177 2.0150313368764578E42 
60721 9437561.563545685 2.0052107551066615E42 
60841 9455980.365189895 2.0258169993788027E42 
60961 9473452.12922865 1.9491427364369177E42 
61081 9489329.279484462 1.8224689078323045E42 
61201 9504377.138668155 1.7487630963278366E42 
61321 9517471.020589856 1.746315690350474E42 
61441 9529123.990246333 1.7887844019401694E42 
61561 9540460.037236653 1.8507149617184982E42 
61681 9551852.993545514 1.8956196159289026E42 
61801 9564269.250510883 2.0221330696357656E42 
61921 9573518.735807229 2.0535005560278282E42 
62041 9583719.324838199 2.1572650604734005E42 
62161 9593144.87127781 2.3160250787291254E42 
62281 9600850.511693364 2.479104697257889E42 
62401 9609324.212932987 2.6352402501092823E42 
62521 9616798.11925219 2.490958965977518E42 
62641 9622810.978913821 2.231438124647299E42 
62761 9626480.695806723 1.9693487531633485E42 
62881 9628335.236434497 1.751898798723524E42 
63001 9628643.628036328 1.5817721233417943E42 
63121 9627897.740916863 1.4834783345238464E42 
63241 9626103.771990929 1.3933590470786037E42 
63361 9623527.30537519 1.3438867271979522E42 
63481 9620260.218879871 1.333057588778175E42 
63601 9615799.895594902 1.3918596535528784E42 
63721 9609297.434526443 1.5157841588854668E42 
63841 9603370.522028675 1.6471579909071542E42 
63961 9596395.497938871 1.773346908710074E42 
64081 9587752.174375182 1.9599264544431053E42 
64201 9578231.208501244 2.1926736154026017E42 
64321 9566648.840249024 2.4788750823245012E42 
64441 9552088.742998952 2.7469462639290817E42 
64561 9539108.532817865 2.829672507628507E42 
64681 9528600.895088006 2.7106396381328508E42 
64801 9520787.837991448 2.6722002876250535E42 
64921 9517678.82490199 2.6362111235416398E42 
65041 9519739.239604644 2.5241622817880043E42 
65161 9525593.24346569 2.441424395797621E42 
65281 9536054.734995317 2.386935747559819E42 
65401 9549494.168923797 2.1535987424497432E42 
65521 9567088.86979476 1.8521119766549554E42 
65641 9595624.322714118 1.609007981174665E42 
65761 9630688.826622829 1.4968628172856497E42 
65881 9665638.157145634 1.474955253630072E42 
66001 9705697.604550973 1.5254181387629965E42 
66121 9743719.772572823 1.595512878633928E42 
66241 9780356.237017173 1.702947016699183E42 
66361 9816590.339160051 1.8077536987160156E42 
66481 9850725.936797867 1.8535200741770195E42 
66601 9879037.639496937 1.904957430618249E42 
66721 9903800.378732529 1.877888482936599E42 
66841 9931648.686461411 1.900808155195789E42 
66961 9953709.789147796 1.9321159678961287E42 
67081 9972704.690544643 1.976709351465675E42 
67201 9991243.449334182 2.077645530635144E42 
67321 1.0004984191906186E7 2.1886916510545476E42 
67441 1.0016121434223728E7 2.2870183940502393E42 
67561 1.0022668726132335E7 2.4494189596064193E42 
67681 1.002537618604168E7 2.6887860755718293E42 
67801 1.0023294235329032E7 2.948689535013324E42 
67921 1.0017413105896454E7 3.118894033113614E42 
68041 1.0006242206080265E7 3.323312828417803E42 
68161 9991624.807525301 3.540258181141954E42 
68281 9975718.12525406 3.703108747113475E42 
68401 9958415.717059784 3.5058580848368995E42 
68521 9943615.454997072 3.260031598003607E42 
68641 9932242.039699288 2.9753851758122287E42 
68761 9928093.406080848 2.6816089946361513E42 
68881 9928787.657304801 2.3991186573657327E42 
69001 9936780.961153107 2.1404685417763323E42 
69121 9948919.019717645 2.0115668273684612E42 
69241 9967118.643574027 1.9099288864689485E42 
69361 9993382.785555629 1.7296575481781765E42 
69481 1.0021657229719829E7 1.601996073844047E42 
69601 1.0048828619911723E7 1.4808594541561784E42 
69721 1.0083497663888454E7 1.3363583036621135E42 
69841 1.0123941007140197E7 1.2838761985611653E42 
69961 1.0155634362843074E7 1.2652699601538578E42 
70081 1.0189896525396433E7 1.3119291551027775E42 
70201 1.0225659720330829E7 1.3949068787727054E42 
70321 1.0254498332131911E7 1.4265383091330438E42 
70441 1.0283656586854992E7 1.460952804248536E42 
70561 1.0311494570776386E7 1.4653934397990425E42 
70681 1.033200241661913E7 1.486818568907839E42 
70801 1.0354222617821427E7 1.5342955061696322E42 
70921 1.0373904444017353E7 1.6759310154555013E42 
71041 1.0390426055678481E7 1.8027494464053013E42 
71161 1.0406286937743254E7 1.887917029968588E42 
71281 1.0420676440764846E7 2.000764861698875E42 
71401 1.043469308649086E7 2.225855043621228E42 
71521 1.0445195339555817E7 2.3519798041440546E42 
71641 1.045372138434326E7 2.3787857489965376E42 
71761 1.0461762949117804E7 2.2621618958541913E42 
71881 1.0467925717495784E7 2.1806186303756578E42 
72001 1.047421242274437E7 2.091643578487479E42 
72121 1.0479360537023067E7 1.9471759234053265E42 
72241 1.0482960890606575E7 1.8941413482450225E42 
72361 1.0485211409263248E7 1.898427165589201E42 
72481 1.0486397511246776E7 1.882218186107532E42 
72601 1.048654110072297E7 1.9082851827181346E42 
72721 1.0485974870971251E7 1.951603818404403E42 
72841 1.0484991031004677E7 2.106420623816205E42 
72961 1.0484603745205097E7 2.0865992492846614E42 
73081 1.048540701012268E7 2.1394992631146562E42 
